95,95,94,93,92,93,92,90,87,85,73,64,62,57,60,58,60,62,65,66,83,81,81,80
80,82,83,84,87,89,92,92,85,77,63,53,52,50,48,53,60,65,66,69,71,83,88,91
93,93,95,96,96,100,100,100,93,81,75,66,64,68,66,66,68,73,74,75,79,80,82,82
88,91,91,92,92,94,96,96,97,88,80,75,75,75,83,87,89,90,91,92,92,91,91,90
91,90,92,92,93,94,93,93,85,79,79,72,70,71,75,73,73,75,78,81,83,84,85,90
92,94,95,96,96,94,94,92,91,86,79,65,64,69,70,72,76,79,79,79,83,83,83,85
83,83,84,86,86,86,86,86,88,88,88,86,87,86,85,86,87,88,87,87,87,88,88,90
91,91,90,91,92,90,91,91,91,91,91,90,85,85,85,84,84,86,86,86,87,86,87,86
89,91,90,90,91,93,95,94,94,92,90,87,85,84,85,85,88,89,90,93,95,96,95,94
94,94,95,95,95,96,100,96,94,95,93,93,92,95,100,96,95,93,94,100,97,97,97,97
97,100,97,100,100,96,96,100,98,99,99,100,100,96,91,88,91,95,93,95,100,100,100,97
100,95,94,94,94,94,94,93,91,88,78,73,69,67,70,71,75,77,82,84,85,87,90,89
90,88,89,90,90,90,89,91,89,89,91,92,90,87,95,95,93,94,91,92,96,97,100,100
99,100,99,99,99,99,99,100,99,98,90,79,73,75,76,76,76,77,77,79,80,80,80,78
81,80,77,78,80,81,82,82,82,82,83,83,81,81,81,82,82,82,82,83,85,86,87,88
92,100,97,98,99,99,99,99,100,99,99,100,100,99,99,99,100,97,98,97,98,100,100,99
100,100,99,99,99,99,99,98,99,99,100,91,87,87,88,94,90,87,90,89,82,82,83,87
87,89,90,88,87,90,89,89,87,85,83,80,81,75,75,80,85,84,80,84,86,89,92,94
95,96,98,98,99,100,99,99,99,99,99,100,97,91,91,93,89,90,93,100,97,95,88,88
87,91,95,96,100,98,98,95,91,90,84,85,84,78,78,81,79,84,89,87,86,85,86,85
87,89,87,87,89,95,96,95,95,94,95,96,97,93,88,88,87,82,83,82,83,82,83,86
86,85,85,85,84,88,89,88,89,87,84,81,78,80,81,84,88,87,82,83,85,84,86,85
83,90,95,90,94,93,92,90,87,83,80,75,73,82,89,87,92,90,91,90,92,86,85,85
84,84,81,82,85,84,85,87,85,84,81,80,73,69,86,93,87,83,81,89,90,90,91,91
92,94,95,96,96,95,96,100,99,99,99,99,99,98,97,97,96,95,95,96,96,94,94,96
96,95,94,92,92,92,94,96,96,96,95,95,96,100,96,94,95,96,100,94,94,95,93,94
95,96,96,94,94,95,94,94,92,90,87,81,75,71,70,69,74,81,88,92,94,93,94,94
94,96,96,97,100,98,99,99,100,94,92,87,87,87,89,91,90,93,94,93,92,93,94,94
93,93,94,94,94,94,96,94,93,90,88,81,78,75,76,79,86,88,90,91,90,91,89,86
89,91,93,94,96,94,94,93,90,90,88,90,92,94,94,96,100,100,100,99,99,100,98,99
99,99,99,99,99,99,99,99,99,100,100,96,96,95,95,95,95,96,95,97,97,98,100,100
98,100,100,100,100,100,96,97,100,98,93,100,95,89,85,86,82,85,85,86,87,87,88,88
87,86,86,87,88,90,91,92,93,93,88,88,84,84,85,90,93,94,96,97,98,98,99,99
98,99,99,99,99,99,99,99,99,99,100,94,92,90,89,89,94,96,97,98,99,98,98,100
98,100,97,97,100,97,97,96,97,92,86,80,79,75,76,79,82,85,89,87,86,87,89,88
88,88,89,90,90,92,92,93,89,87,84,81,82,81,81,82,82,83,84,86,85,84,84,84
85,83,84,84,85,86,89,93,95,96,96,98,100,100,99,99,98,95,95,94,93,93,94,95
95,93,89,89,90,89,89,84,81,74,69,69,67,69,71,69,70,74,79,84,85,85,85,89
88,88,84,90,98,100,97,95,96,96,94,89,86,82,83,81,81,82,84,86,84,84,85,83
81,84,81,86,89,89,78,76,71,71,72,72,71,66,68,71,76,82,86,89,88,85,85,86
86,86,86,84,84,86,86,84,83,82,80,77,74,71,73,72,74,77,77,77,80,78,79,79
82,81,84,87,89,89,89,90,96,99,99,99,99,99,97,96,96,96,96,96,95,92,90,90
89,89,88,88,88,87,85,84,81,80,77,74,73,72,74,80,81,81,81,82,88,94,95,95
95,94,95,95,94,93,91,92,93,93,91,91,91,91,85,85,83,83,86,86,86,89,91,97
98,100,100,98,97,96,97,98,100,97,97,96,94,91,88,86,87,88,90,91,90,89,89,88
89,88,89,87,86,85,90,89,87,85,85,78,76,74,73,75,80,92,93,93,92,85,80,78
78,80,85,83,80,80,80,82,88,87,88,85,91,81,84,89,89,89,87,87,91,92,92,87
85,82,81,82,83,87,89,90,89,88,86,85,83,81,82,83,86,86,87,88,89,88,88,91
91,88,87,88,84,91,93,94,95,94,91,89,88,88,87,84,83,83,81,80,80,82,80,82
83,82,82,84,83,84,83,84,83,83,80,75,73,78,75,76,78,79,79,79,89,90,92,89
88,86,86,87,88,95,95,95,95,93,90,84,73,71,80,71,70,73,78,81,79,77,74,73
80,78,76,77,77,77,75,74,74,74,71,71,70,69,70,73,77,83,83,82,80,79,81,81
77,72,73,72,75,78,73,76,74,76,77,78,81,81,80,84,88,89,92,95,97,100,100,99
98,100,97,97,97,98,98,98,100,97,89,83,80,79,81,84,90,92,93,94,95,95,95,95
95,94,96,95,98,99,99,99,99,99,100,97,98,100,99,100,99,98,94,93,93,93,93,95
96,96,96,98,97,97,97,97,97,98,99,99,99,98,97,95,96,96,95,95,92,92,93,92
93,92,92,89,90,89,76,71,71,72,69,67,67,78,80,71,71,70,73,72,75,72,72,74
74,75,75,76,76,77,78,77,79,78,74,77,76,77,78,81,89,90,90,93,95,95,96,97
94,91,88,86,80,79,84,85,90,87,83,81,77,75,74,78,84,85,87,87,85,85,87,87
87,88,90,91,90,90,89,91,87,86,85,85,84,83,84,83,83,83,84,83,83,85,88,88
88,88,90,89,89,91,90,90,91,88,85,77,79,80,81,84,84,83,83,83,84,86,86,86
87,88,88,89,89,89,89,89,89,89,89,88,88,87,87,88,88,88,89,90,90,91,90,91
91,92,92,91,92,91,92,90,90,89,88,88,90,90,88,86,88,87,87,88,88,90,91,92
93,94,93,94,94,94,95,95,96,96,96,96,95,95,96,96,96,97,97,100,100,97,97,98
100,99,98,98,98,98,100,98,98,98,100,98,98,98,98,98,98,100,98,98,98,98,100,100
98,98,100,100,97,97,100,100,100,98,98,100,98,98,100,100,100,98,100,96,96,96,95,96
96,100,98,98,98,99,98,100,98,100,91,82,77,73,76,83,94,91,88,88,91,93,94,96
100,100,99,99,99,100,100,99,100,98,97,96,95,96,96,96,96,94,92,90,92,92,88,88
90,89,89,88,88,89,89,91,92,92,90,80,76,75,76,80,81,83,86,88,89,89,89,87
88,87,87,87,86,88,88,87,86,75,70,70,70,71,71,72,72,75,76,77,78,82,90,94
96,99,99,99,99,99,99,99,99,99,99,99,99,99,91,88,86,86,90,91,92,91,91,90
89,88,88,88,88,87,87,87,86,84,84,83,81,81,80,81,82,83,83,85,86,87,87,86
87,89,88,83,81,83,81,73,70,67,60,59,62,64,68,71,74,80,82,84,84,86,86,87
88,89,90,88,87,88,88,90,92,91,87,85,83,81,77,79,81,83,84,86,89,96,95,95
94,96,95,95,95,95,95,94,94,93,90,81,84,84,85,88,89,92,92,93,94,96,100,100
